HL [00:01:14.347,656] <inf> sd_logger: SD write: 4096 B in 9766 us, ~419 KB/s, buf 110/32768
HL [00:01:14.364,440] <inf> sd_logger: SD write: 4096 B in 9674 us, ~423 KB/s, buf 78/32768
HL [00:01:14.382,049] <inf> sd_logger: SD write: 4096 B in 8820 us, ~464 KB/s, buf 8/32768
HL [00:01:14.395,751] <inf> sd_logger: SD write: 4096 B in 8117 us, ~504 KB/s, buf 92/32768
HL [00:01:14.412,963] <inf> sd_logger: SD write: 4096 B in 8331 us, ~491 KB/s, buf 106/32768
HL [00:01:14.430,297] <inf> sd_logger: SD write: 4096 B in 9430 us, ~434 KB/s, buf 88/32768
HL [00:01:14.446,960] <inf> sd_logger: SD write: 4096 B in 9033 us, ~453 KB/s, buf 240/32768
HL [00:01:14.463,256] <inf> sd_logger: SD write: 4096 B in 8392 us, ~488 KB/s, buf 94/32768
HL [00:01:14.477,294] <inf> sd_logger: SD write: 4096 B in 7568 us, ~541 KB/s, buf 126/32768
HL [00:01:14.494,628] <inf> sd_logger: SD write: 4096 B in 7995 us, ~512 KB/s, buf 112/32768
HL [00:01:14.512,207] <inf> sd_logger: SD write: 4096 B in 8544 us, ~479 KB/s, buf 80/32768
HL [00:01:14.526,489] <inf> sd_logger: SD write: 4096 B in 7782 us, ~526 KB/s, buf 170/32768
HL [00:01:14.543,640] <inf> sd_logger: SD write: 4096 B in 7843 us, ~522 KB/s, buf 166/32768
HL [00:01:14.560,424] <inf> sd_logger: SD write: 4096 B in 8789 us, ~466 KB/s, buf 184/32768
HL [00:01:14.578,094] <inf> sd_logger: SD write: 4096 B in 9429 us, ~434 KB/s, buf 152/32768
HL [00:01:14.595,703] <inf> sd_logger: SD write: 4096 B in 9919 us, ~412 KB/s, buf 166/32768
HL [00:01:14.609,527] <inf> sd_logger: SD write: 4096 B in 7203 us, ~568 KB/s, buf 24/32768
HL [00:01:14.626,007] <inf> sd_logger: SD write: 4096 B in 8942 us, ~458 KB/s, buf 22/32768
HL [00:01:14.641,448] <inf> sd_logger: SD write: 4096 B in 8698 us, ~470 KB/s, buf 34/32768
HL [00:01:14.656,921] <inf> sd_logger: SD write: 4096 B in 7202 us, ~568 KB/s, buf 16/32768
HL [00:01:14.673,889] <inf> sd_logger: SD write: 4096 B in 7171 us, ~571 KB/s, buf 94/32768
HL [00:01:14.694,915] <inf> sd_logger: SD write: 4096 B in 11291 us, ~362 KB/s, buf 62/32768
HL [00:01:14.709,808] <inf> sd_logger: SD write: 4096 B in 9949 us, ~411 KB/s, buf 234/32768
HL [00:01:14.724,609] <inf> sd_logger: SD write: 4096 B in 8026 us, ~510 KB/s, buf 0/32768
HL [00:01:14.739,379] <inf> sd_logger: SD write: 4096 B in 7690 us, ~532 KB/s, buf 122/32768
HL [00:01:14.756,439] <inf> sd_logger: SD write: 4096 B in 7751 us, ~528 KB/s, buf 154/32768
HL [00:01:14.774,414] <inf> sd_logger: SD write: 4096 B in 8606 us, ~475 KB/s, buf 96/32768
HL [00:01:14.787,017] <inf> sd_logger: SD write: 4096 B in 6927 us, ~591 KB/s, buf 186/32768
HL [00:01:14.804,962] <inf> sd_logger: SD write: 4096 B in 8362 us, ~489 KB/s, buf 154/32768
HL [00:01:14.822,448] <inf> sd_logger: SD write: 4096 B in 9643 us, ~424 KB/s, buf 228/32768
HL [00:01:14.837,310] <inf> sd_logger: SD write: 4096 B in 7904 us, ~518 KB/s, buf 40/32768
HL [00:01:14.853,210] <inf> sd_logger: SD write: 4096 B in 8392 us, ~488 KB/s, buf 22/32768
HL [00:01:14.870,422] <inf> sd_logger: SD write: 4096 B in 8789 us, ~466 KB/s, buf 198/32768
HL [00:01:14.886,444] <inf> sd_logger: SD write: 4096 B in 8851 us, ~462 KB/s, buf 10/32768
HL [00:01:14.904,693] <inf> sd_logger: SD write: 4096 B in 9033 us, ~453 KB/s, buf 24/32768
HL [00:01:14.919,891] <inf> sd_logger: SD write: 4096 B in 7843 us, ~522 KB/s, buf 38/32768
HL [00:01:14.937,377] <inf> sd_logger: SD write: 4096 B in 9461 us, ~432 KB/s, buf 16/32768
HL [00:01:14.951,934] <inf> sd_logger: SD write: 4096 B in 9277 us, ~441 KB/s, buf 48/32768
HL [00:01:14.968,048] <inf> sd_logger: SD write: 4096 B in 8362 us, ~489 KB/s, buf 62/32768
HL [00:01:14.985,626] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 76/32768
HL [00:01:15.001,281] <inf> sd_logger: SD write: 4096 B in 7538 us, ~543 KB/s, buf 104/32768
HL [00:01:15.018,402] <inf> sd_logger: SD write: 4096 B in 8606 us, ~475 KB/s, buf 110/32768
HL [00:01:15.035,614] <inf> sd_logger: SD write: 4096 B in 9003 us, ~454 KB/s, buf 104/32768
HL [00:01:15.050,903] <inf> sd_logger: SD write: 4096 B in 9277 us, ~441 KB/s, buf 4/32768
HL [00:01:15.067,932] <inf> sd_logger: SD write: 4096 B in 9217 us, ~444 KB/s, buf 174/32768
HL [00:01:15.083,496] <inf> sd_logger: SD write: 4096 B in 7843 us, ~522 KB/s, buf 160/32768
HL [00:01:15.100,708] <inf> sd_logger: SD write: 4096 B in 8881 us, ~461 KB/s, buf 6/32768
HL [00:01:15.117,950] <inf> sd_logger: SD write: 4096 B in 9338 us, ~438 KB/s, buf 156/32768
HL [00:01:15.133,972] <inf> sd_logger: SD write: 4096 B in 9613 us, ~426 KB/s, buf 28/32768
HL [00:01:15.150,451] <inf> sd_logger: SD write: 4096 B in 9369 us, ~437 KB/s, buf 42/32768
HL [00:01:15.164,825] <inf> sd_logger: SD write: 4096 B in 7171 us, ~571 KB/s, buf 194/32768
HL [00:01:15.183,197] <inf> sd_logger: SD write: 4096 B in 9614 us, ~426 KB/s, buf 128/32768
HL [00:01:15.197,967] <inf> sd_logger: SD write: 4096 B in 8087 us, ~506 KB/s, buf 106/32768
HL [00:01:15.217,315] <inf> sd_logger: SD write: 4096 B in 11566 us, ~354 KB/s, buf 194/32768
HL [00:01:15.229,980] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 6/32768
HL [00:01:15.247,863] <inf> sd_logger: SD write: 4096 B in 8270 us, ~495 KB/s, buf 112/32768
HL [00:01:15.263,305] <inf> sd_logger: SD write: 4096 B in 9491 us, ~431 KB/s, buf 228/32768
HL [00:01:15.279,205] <inf> sd_logger: SD write: 4096 B in 9491 us, ~431 KB/s, buf 40/32768
HL [00:01:15.297,332] <inf> sd_logger: SD write: 4096 B in 9399 us, ~435 KB/s, buf 90/32768
HL [00:01:15.311,889] <inf> sd_logger: SD write: 4096 B in 7446 us, ~550 KB/s, buf 40/32768
HL [00:01:15.328,979] <inf> sd_logger: SD write: 4096 B in 7385 us, ~554 KB/s, buf 182/32768
HL [00:01:15.345,916] <inf> sd_logger: SD write: 4096 B in 9826 us, ~416 KB/s, buf 22/32768
HL [00:01:15.362,426] <inf> sd_logger: SD write: 4096 B in 9643 us, ~424 KB/s, buf 174/32768
HL [00:01:15.377,960] <inf> sd_logger: SD write: 4096 B in 9247 us, ~442 KB/s, buf 78/32768
HL [00:01:15.394,439] <inf> sd_logger: SD write: 4096 B in 8728 us, ~469 KB/s, buf 64/32768
HL [00:01:15.412,780] <inf> sd_logger: SD write: 4096 B in 9125 us, ~448 KB/s, buf 170/32768
HL [00:01:15.428,161] <inf> sd_logger: SD write: 4096 B in 8545 us, ~479 KB/s, buf 190/32768
HL [00:01:15.444,427] <inf> sd_logger: SD write: 4096 B in 9033 us, ~453 KB/s, buf 16/32768
HL [00:01:15.459,747] <inf> sd_logger: SD write: 4096 B in 9033 us, ~453 KB/s, buf 58/32768
HL [00:01:15.475,463] <inf> sd_logger: SD write: 4096 B in 7751 us, ~528 KB/s, buf 26/32768
HL [00:01:15.491,546] <inf> sd_logger: SD write: 4096 B in 6897 us, ~593 KB/s, buf 8/32768
HL [00:01:15.509,246] <inf> sd_logger: SD write: 4096 B in 9491 us, ~431 KB/s, buf 142/32768
HL [00:01:15.523,773] <inf> sd_logger: SD write: 4096 B in 7538 us, ~543 KB/s, buf 0/32768
HL [00:01:15.541,259] <inf> sd_logger: SD write: 4096 B in 8667 us, ~472 KB/s, buf 60/32768
HL [00:01:15.557,495] <inf> sd_logger: SD write: 4096 B in 9033 us, ~453 KB/s, buf 0/32768
